chart_week.x,current_week,title,performer,last_week,peak_pos,wks_on_chart,chart_week.y,rank,uri,artist_names,source,peak_rank,previous_rank,weeks_on_chart,streams
9/9/2023,190,With You,AP Dhillon,137,137,2,9/7/2023,95,spotify:track:0xIuPDzJSnJywALez8dwKR,AP Dhillon,Mass Appeal India,53,67,3,10227394
9/9/2023,191,Have You Ever Seen The Rain,Creedence Clearwater Revival,-,170,4,9/7/2023,193,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Craft Recordings,175,182,7,7846392
9/9/2023,192,Nonsense,Sabrina Carpenter,-,36,20,9/7/2023,88,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Island Records,17,102,34,10377064
9/9/2023,195,Ojitos Lindos,Bad Bunny & Bomba Estereo,182,4,69,9/7/2023,196,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Rimas Entertainment LLC,3,189,70,7803035
9/16/2023,1,Paint The Town Red,Doja Cat,2,1,5,9/14/2023,1,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Kemosabe Records/RCA Records,1,2,6,53345656
9/16/2023,3,Cruel Summer,Taylor Swift,3,3,25,9/14/2023,4,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Taylor Swift,2,3,32,34252091
9/16/2023,11,Flowers,Miley Cyrus,14,1,34,9/14/2023,28,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Columbia,1,15,35,17490407
9/16/2023,13,Super Shy,NewJeans,16,2,9,9/14/2023,32,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,ADOR,9,18,10,17001703
9/16/2023,14,Last Night,Morgan Wallen,18,5,32,9/14/2023,62,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Big Loud Records / Mercury Records / Republic Records,14,46,32,12943113
9/16/2023,16,Die For You,The Weeknd & Ariana Grande,19,2,79,9/14/2023,54,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Universal Republic Records,12,42,83,14127939
9/16/2023,17,Used To Be Young,Miley Cyrus,6,6,2,9/14/2023,73,spotify:track:41WQUSINanQHfhfKpFDsms,Miley Cyrus,Columbia,11,36,3,11955668
9/16/2023,19,Columbia,Quevedo,22,17,9,9/14/2023,12,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Quevedo,7,8,10,24104893
9/16/2023,20,Sprinter,Dave & Central Cee,21,9,14,9/14/2023,23,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Neighbourhood / Live Yours,6,11,15,18510854
9/16/2023,22,Daylight,David Kushner,23,11,21,9/14/2023,20,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,"Miserable Music Group, LLC",5,12,22,19527761
9/16/2023,25,As It Was,Harry Styles,26,1,75,9/14/2023,25,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,Columbia,1,14,76,18201811
9/16/2023,26,Fast Car,Luke Combs,30,18,24,9/14/2023,130,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Luke Combs,River House Artists/Columbia Nashville,82,103,23,9282318
9/16/2023,27,Anti-Hero,Taylor Swift,29,1,46,9/14/2023,55,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Taylor Swift,1,37,47,14121484
9/16/2023,29,Kill Bill,SZA,31,1,39,9/14/2023,27,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Top Dawg Entertainment/RCA Records,1,16,40,18182602
9/16/2023,30,Primera Cita,Carin Leon,36,30,10,9/14/2023,40,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carin Leon,Socios Music LLC,23,23,11,15919839
9/16/2023,31,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,-,31,1,9/14/2023,31,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Street Mob Records - Rancho Humilde,31,34,2,17097118
9/16/2023,33,Snooze,SZA,25,25,39,9/14/2023,60,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Top Dawg Entertainment/RCA Records,32,56,38,13035334
9/16/2023,34,Save Your Tears,The Weeknd & Ariana Grande,35,1,140,9/14/2023,174,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Republic Records,2,176,144,8481285
9/16/2023,38,Classy 101,Feid x Young Miko,37,17,23,9/14/2023,34,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",UMLE - Latino,8,22,24,16510223
9/16/2023,40,Prada,"casso, RAYE & D-Block Europe",73,40,3,9/14/2023,36,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Ministry of Sound Recordings,30,30,4,16403121
9/16/2023,42,Ella Baila Sola,Eslabon Armado X Peso Pluma,43,1,25,9/14/2023,51,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",DEL Records,1,38,26,14522018
9/16/2023,43,Blank Space,Taylor Swift,46,38,56,9/14/2023,50,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,"Big Machine Records, LLC",31,35,92,14978576
9/16/2023,48,Single Soon,Selena Gomez,13,13,2,9/14/2023,110,spotify:track:6iF4RgIjDvDqyW13PezSj3,Selena Gomez,Interscope Records,20,51,3,9981391
9/16/2023,49,Another Love,Tom Odell,57,14,123,9/14/2023,68,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,ITNO/Columbia,15,58,127,12493253
9/16/2023,52,I'm Good (Blue),David Guetta & Bebe Rexha,50,2,54,9/14/2023,76,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",Parlophone UK,2,63,55,11516048
9/16/2023,53,Style,Taylor Swift,48,41,25,9/14/2023,48,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,"Big Machine Records, LLC",28,32,26,15116958
9/16/2023,54,Holanda,Jhayco,68,54,4,9/14/2023,42,spotify:track:6irysuQyZWd7Bjj7ePiOs2,Jhayco,N&E Entertainment LLC,29,29,5,15595094
9/16/2023,56,Rush,Troye Sivan,97,34,8,9/14/2023,163,spotify:track:3xIMkM5LgbVDkpO74O3Np3,Troye Sivan,EMI Recorded Music Australia Pty Ltd,31,118,9,8715413
9/16/2023,60,I Ain't Worried,OneRepublic,60,5,66,9/14/2023,80,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,Interscope Records,7,70,67,11154508
9/16/2023,63,Blinding Lights,The Weeknd,71,2,157,9/14/2023,75,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Republic Records,1,69,198,11577871
9/16/2023,64,Love Me Again,V,58,12,4,9/14/2023,26,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,BIGHIT MUSIC,11,39,5,18187173
9/16/2023,65,Demons,Doja Cat,-,65,1,9/14/2023,150,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Kid Ina Korner / Interscope,147,173,43,8934177
9/16/2023,66,Starboy,The Weeknd Featuring Daft Punk,74,34,114,9/14/2023,44,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Universal Republic Records,1,41,154,15428622
9/16/2023,68,Like Crazy,Jimin,62,2,24,9/14/2023,57,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,BIGHIT MUSIC,15,40,25,13820958
9/16/2023,69,Someone You Loved,Lewis Capaldi,75,24,157,9/14/2023,87,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Vertigo Berlin,4,92,244,10505826
9/16/2023,70,Perfect,Ed Sheeran,83,30,157,9/14/2023,157,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Atlantic Records UK,4,137,339,8801802
9/16/2023,71,Chemical,Post Malone,76,16,21,9/14/2023,91,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Mercury Records/Republic Records,18,84,22,10378620
9/16/2023,72,Karma,Taylor Swift Featuring Ice Spice,63,6,27,9/14/2023,107,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Taylor Swift,8,81,29,9996952
9/16/2023,73,TQG,Karol G x Shakira,70,1,28,9/14/2023,79,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",Universal Music Latino,1,65,29,11324993
9/16/2023,78,Heat Waves,Glass Animals,78,1,140,9/14/2023,99,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Polydor Records,1,98,142,10122718
9/16/2023,79,Strangers,Kenya Grace,-,79,1,9/14/2023,29,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Warner Records/Major Recordings,29,61,2,17431530
9/16/2023,80,Summertime Sadness,Lana Del Rey vs. Cedric Gervais,84,73,57,9/14/2023,86,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Urban,86,86,57,10597844
9/16/2023,81,I Wanna Be Yours,Arctic Monkeys,91,71,53,9/14/2023,24,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,Domino Recording Co,19,19,62,18461780
9/16/2023,83,Lover,Taylor Swift,88,83,24,9/14/2023,88,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Taylor Swift,2,75,32,10445555
9/16/2023,84,Everybody Wants To Rule The World,Tears For Fears,92,84,58,9/14/2023,111,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,UMC (Universal Music Catalogue),105,105,53,9946558
9/16/2023,86,Sweater Weather,The Neighbourhood,95,25,154,9/14/2023,65,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Columbia,19,59,159,12840389
9/16/2023,92,Moonlight,Kali Uchis,86,74,25,9/14/2023,67,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,Geffen Records,37,54,27,12547705
9/16/2023,94,Believer,Imagine Dragons,108,52,157,9/14/2023,141,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Kid Ina Korner / Interscope,16,133,345,9089353
9/16/2023,95,Viva La Vida,Coldplay,106,86,55,9/14/2023,93,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Parlophone UK,57,93,55,10350803
9/16/2023,99,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",100,41,22,9/14/2023,98,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Parlophone UK,48,94,23,10220369
9/16/2023,101,La Bachata,Manuel Turizo,105,6,61,9/14/2023,78,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,Sony Music Latin/La Industria,4,67,63,11399366
9/16/2023,104,TQM,Fuerza Regida,121,15,16,9/14/2023,101,spotify:track:368eeEO3Y2uZUQ6S5oIjcu,Fuerza Regida,Rancho Humilde/Street Mob Records,9,87,17,10069655
9/16/2023,109,Sure Thing,Miguel,116,13,38,9/14/2023,172,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Jive,14,178,40,8504568
9/16/2023,111,Yellow,Coldplay,122,68,126,9/14/2023,81,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Parlophone UK,50,76,143,10868115
9/16/2023,112,Circles,Post Malone,142,49,153,9/14/2023,192,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Republic Records,1,174,168,8070145
9/16/2023,113,Creep,Radiohead,135,56,18,9/14/2023,158,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,XL Recordings,152,160,13,8781590
9/16/2023,118,S91,Karol G,101,43,8,9/14/2023,149,spotify:track:0BFQC00Y58JtjMyTXOJazO,KAROL G,Bichota/Interscope Records,41,101,9,8945838
9/16/2023,119,Counting Stars,OneRepublic,132,96,128,9/14/2023,177,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Mosley / Interscope,101,166,126,8420812
9/16/2023,123,K-POP,"Travis Scott, Bad Bunny & The Weeknd",96,5,7,9/14/2023,169,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C,"Travis Scott, Bad Bunny, The Weeknd",Cactus Jack/Epic,3,82,8,8567414
9/16/2023,125,Rainy Days,V,115,16,4,9/14/2023,56,spotify:track:5ydjxBSUIDn26MFzU3asP4,V,BIGHIT MUSIC,20,71,5,13857942
9/16/2023,128,The Night We Met,Lord Huron,137,128,8,9/14/2023,100,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,IAMSOUND,55,102,47,10117729
9/16/2023,131,Riptide,Vance Joy,118,100,104,9/14/2023,118,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Atlantic Records,81,113,135,9688124
9/16/2023,136,Every Breath You Take,The Police,157,107,61,9/14/2023,159,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Polydor Records,109,140,95,8773379
9/16/2023,138,Pink + White,Frank Ocean,143,138,6,9/14/2023,97,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Boys Don't Cry,97,110,17,10226077
9/16/2023,141,El Azul,Junior H x Peso Pluma,147,23,26,9/14/2023,85,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",WEA Latina,14,91,29,10603777
9/16/2023,144,When I Was Your Man,Bruno Mars,182,74,44,9/14/2023,125,spotify:track:0B7wvvmu9EISAwZnOpjhNI,Bruno Mars,Atlantic Records,72,126,55,9413705
9/16/2023,147,No Role Modelz,J. Cole,151,97,113,9/14/2023,119,spotify:track:68Dni7IE4VyPkTOH9mRWHr,J. Cole,Roc Nation Records LLC,76,111,112,9654886
9/16/2023,148,Without Me,Eminem,153,39,100,9/14/2023,162,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Aftermath,31,152,103,8719020
9/16/2023,150,Me Porto Bonito,Bad Bunny & Chencho Corleone,164,2,70,9/14/2023,152,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Rimas Entertainment LLC,2,127,71,8892926
9/16/2023,152,Money Trees,Kendrick Lamar Featuring Jay Rock,158,87,23,9/14/2023,167,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Aftermath,62,142,35,8587094
9/16/2023,153,That's What I Like,Bruno Mars,187,153,2,9/14/2023,140,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,Atlantic Records,6,153,84,9149614
9/16/2023,155,Bones,Imagine Dragons,160,32,78,9/14/2023,145,spotify:track:54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Kid Ina Korner / Interscope,26,129,79,9051406
9/16/2023,157,Mockingbird,Eminem,170,42,47,9/14/2023,144,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Aftermath,24,125,48,9058382
9/16/2023,167,Los del Espacio,"LIT killah, Maria Becerra, FMK, Rusherking, Duki, Emilia, Tiago pzk & Big One",169,38,14,9/14/2023,102,spotify:track:1Hs1uUl8o2VtDp1DABFq0O,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",WEA Latina,19,100,15,10040870
9/16/2023,168,Tattoo,Loreen,163,15,17,9/14/2023,181,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Universal Music AB,11,161,18,8274518
9/16/2023,175,El Merengue,Marshmello & Manuel Turizo,167,103,26,9/14/2023,138,spotify:track:51FvjPEGKq2zByeeEQ43V9,"Marshmello, Manuel Turizo",Sony Music Latin,59,109,28,9155484
9/16/2023,176,Nonsense,Sabrina Carpenter,192,36,21,9/14/2023,92,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Island Records,17,88,35,10359253
9/16/2023,180,Do I Wanna Know?,Arctic Monkeys,186,119,43,9/14/2023,146,spotify:track:5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Domino Recording Co,98,151,104,9027154
9/16/2023,184,Watermelon Sugar,Harry Styles,175,9,153,9/14/2023,187,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Columbia,4,184,200,8193327
9/16/2023,189,Say Yes To Heaven,Lana Del Rey,185,18,16,9/14/2023,155,spotify:track:6GGtHZgBycCgGBUhZo81xe,Lana Del Rey,Polydor Records,18,148,17,8865919
9/16/2023,190,Have You Ever Seen The Rain,Creedence Clearwater Revival,191,170,5,9/14/2023,197,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Craft Recordings,175,193,8,7966840
9/23/2023,1,Paint The Town Red,Doja Cat,1,1,6,9/21/2023,1,spotify:track:2IGMVunIBsBLtEQyoI1Mu7,Doja Cat,Kemosabe Records/RCA Records,1,1,7,54078746
9/23/2023,4,Slow Dancing,V,-,4,1,9/21/2023,20,spotify:track:5h1BN75CEh8wdSwE1xrbSe,V,BIGHIT MUSIC,13,13,2,17648104
9/23/2023,6,Cruel Summer,Taylor Swift,3,3,26,9/21/2023,3,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Taylor Swift,2,4,33,32579865
9/23/2023,17,Flowers,Miley Cyrus,11,1,35,9/21/2023,26,spotify:track:4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Columbia,1,28,36,16404603
9/23/2023,24,Super Shy,NewJeans,13,2,10,9/21/2023,31,spotify:track:5sdQOyqq2IDhvmx2lHOpwd,NewJeans,ADOR,9,32,11,15859119
9/23/2023,25,Die For You,The Weeknd & Ariana Grande,16,2,80,9/21/2023,42,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Universal Republic Records,12,54,84,14721962
9/23/2023,27,Last Night,Morgan Wallen,14,5,33,9/21/2023,61,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Big Loud Records / Mercury Records / Republic Records,14,62,33,12443869
9/23/2023,28,Daylight,David Kushner,22,11,22,9/21/2023,18,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,"Miserable Music Group, LLC",5,20,23,19214620
9/23/2023,29,Columbia,Quevedo,19,17,10,9/21/2023,11,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Quevedo,7,12,11,22852094
9/23/2023,32,Sprinter,Dave & Central Cee,20,9,15,9/21/2023,23,spotify:track:2FDTHlrBguDzQkp7PVj16Q,"Dave, Central Cee",Neighbourhood / Live Yours,6,23,16,17257788
9/23/2023,33,As It Was,Harry Styles,25,1,76,9/21/2023,21,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,Columbia,1,25,77,17570124
9/23/2023,34,Que Onda,Calle 24 x Chino Pacas x Fuerza Regida,31,31,2,9/21/2023,29,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Street Mob Records - Rancho Humilde,29,31,3,16050563
9/23/2023,35,Strangers,Kenya Grace,79,35,2,9/21/2023,8,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Warner Records/Major Recordings,8,29,3,26553683
9/23/2023,37,Kill Bill,SZA,29,1,40,9/21/2023,19,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Top Dawg Entertainment/RCA Records,1,27,41,17981187
9/23/2023,39,Love Me Again,V,64,12,5,9/21/2023,58,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,BIGHIT MUSIC,11,26,6,12800368
9/23/2023,40,Anti-Hero,Taylor Swift,27,1,47,9/21/2023,49,spotify:track:0V3wPSX9ygBnCm8psDIegu,Taylor Swift,Taylor Swift,1,55,48,13849967
9/23/2023,41,Fast Car,Luke Combs,26,18,25,9/21/2023,124,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT,Luke Combs,River House Artists/Columbia Nashville,82,130,24,9341633
9/23/2023,42,Snooze,SZA,33,25,40,9/21/2023,45,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Top Dawg Entertainment/RCA Records,32,60,39,14416048
9/23/2023,43,Primera Cita,Carin Leon,30,30,11,9/21/2023,27,spotify:track:25OeKzcqakFPaJlXHPE5lm,Carin Leon,Socios Music LLC,23,40,12,16244183
9/23/2023,44,Prada,"casso, RAYE & D-Block Europe",40,40,4,9/21/2023,25,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Ministry of Sound Recordings,25,36,5,16896782
9/23/2023,45,Save Your Tears,The Weeknd & Ariana Grande,34,1,141,9/21/2023,170,spotify:track:5QO79kh1waicV47BqGRL3g,The Weeknd,Republic Records,2,174,145,8430137
9/23/2023,49,Used To Be Young,Miley Cyrus,17,6,3,9/21/2023,109,spotify:track:41WQUSINanQHfhfKpFDsms,Miley Cyrus,Columbia,11,73,4,9725924
9/23/2023,50,Classy 101,Feid x Young Miko,38,17,24,9/21/2023,28,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",UMLE - Latino,8,34,25,16073506
9/23/2023,54,Ella Baila Sola,Eslabon Armado X Peso Pluma,42,1,26,9/21/2023,41,spotify:track:3qQbCzHBycnDpGskqOWY0E,"Eslabon Armado, Peso Pluma",DEL Records,1,51,27,14740850
9/23/2023,56,Another Love,Tom Odell,49,14,124,9/21/2023,55,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,ITNO/Columbia,15,68,128,13127351
9/23/2023,57,Blank Space,Taylor Swift,43,38,57,9/21/2023,39,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g,Taylor Swift,"Big Machine Records, LLC",31,50,93,15039123
9/23/2023,59,Rainy Days,V,125,16,5,9/21/2023,125,spotify:track:5ydjxBSUIDn26MFzU3asP4,V,BIGHIT MUSIC,20,56,6,9330323
9/23/2023,63,I'm Good (Blue),David Guetta & Bebe Rexha,52,2,55,9/21/2023,72,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",Parlophone UK,2,76,56,11289720
9/23/2023,66,Starboy,The Weeknd Featuring Daft Punk,66,34,115,9/21/2023,32,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Universal Republic Records,1,44,155,15782294
9/23/2023,68,Holanda,Jhayco,54,54,5,9/21/2023,36,spotify:track:6irysuQyZWd7Bjj7ePiOs2,Jhayco,N&E Entertainment LLC,29,42,6,15587049
9/23/2023,69,Style,Taylor Swift,53,41,26,9/21/2023,37,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,Taylor Swift,"Big Machine Records, LLC",28,48,27,15064523
9/23/2023,70,I Ain't Worried,OneRepublic,60,5,67,9/21/2023,69,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,Interscope Records,7,80,68,11389442
9/23/2023,72,Someone You Loved,Lewis Capaldi,69,24,158,9/21/2023,86,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Vertigo Berlin,4,87,245,10501728
9/23/2023,73,Blinding Lights,The Weeknd,63,2,158,9/21/2023,68,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Republic Records,1,75,199,11414101
9/23/2023,74,Like Crazy,Jimin,68,2,25,9/21/2023,60,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,BIGHIT MUSIC,15,57,26,12564979
9/23/2023,77,I Wanna Be Yours,Arctic Monkeys,81,71,54,9/21/2023,17,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,Domino Recording Co,17,24,63,19716024
9/23/2023,78,Perfect,Ed Sheeran,70,30,158,9/21/2023,139,spotify:track:0tgVpDi06FyKpA1z0VMD4v,Ed Sheeran,Atlantic Records UK,4,157,340,8899044
9/23/2023,80,TQG,Karol G x Shakira,73,1,29,9/21/2023,70,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",Universal Music Latino,1,79,30,11363184
9/23/2023,81,Chemical,Post Malone,71,16,22,9/21/2023,92,spotify:track:5w40ZYhbBMAlHYNDaVJIUu,Post Malone,Mercury Records/Republic Records,18,91,23,10214620
9/23/2023,83,Summertime Sadness,Lana Del Rey vs. Cedric Gervais,80,73,58,9/21/2023,89,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Urban,86,86,58,10391322
9/23/2023,85,Sweater Weather,The Neighbourhood,86,25,155,9/21/2023,51,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Columbia,19,65,160,13699505
9/23/2023,87,Heat Waves,Glass Animals,78,1,141,9/21/2023,84,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Polydor Records,1,99,143,10581599
9/23/2023,93,Karma,Taylor Swift Featuring Ice Spice,72,6,28,9/21/2023,116,spotify:track:7KokYm8cMIXCsGVmUvKtqf,Taylor Swift,Taylor Swift,8,107,30,9526706
9/23/2023,96,Everybody Wants To Rule The World,Tears For Fears,84,84,59,9/21/2023,108,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,UMC (Universal Music Catalogue),105,111,54,9752789
9/23/2023,98,Single Soon,Selena Gomez,48,13,3,9/21/2023,113,spotify:track:6iF4RgIjDvDqyW13PezSj3,Selena Gomez,Interscope Records,20,110,4,9650633
9/23/2023,99,Rush,Troye Sivan,56,34,9,9/21/2023,168,spotify:track:3xIMkM5LgbVDkpO74O3Np3,Troye Sivan,EMI Recorded Music Australia Pty Ltd,31,163,10,8480711
9/23/2023,101,Moonlight,Kali Uchis,92,74,26,9/21/2023,59,spotify:track:0JmnkIqdlnUzPaf8sqBRs3,Kali Uchis,Geffen Records,37,67,28,12603134
9/23/2023,104,Lover,Taylor Swift,83,83,25,9/21/2023,96,spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Taylor Swift,2,88,33,10155682
9/23/2023,108,Believer,Imagine Dragons,94,52,158,9/21/2023,138,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Kid Ina Korner / Interscope,16,141,346,9011989
9/23/2023,110,Viva La Vida,Coldplay,95,86,56,9/21/2023,85,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Parlophone UK,57,93,56,10528854
9/23/2023,114,La Bachata,Manuel Turizo,101,6,62,9/21/2023,79,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,Sony Music Latin/La Industria,4,78,64,10840815
9/23/2023,116,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",99,41,23,9/21/2023,104,spotify:track:3BKD1PwArikchz2Zrlp1qi,"David Guetta, Anne-Marie, Coi Leray",Parlophone UK,48,98,24,9842991
9/23/2023,117,Sure Thing,Miguel,109,13,39,9/21/2023,140,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Jive,14,172,41,8896028
9/23/2023,121,Creep,Radiohead,113,56,19,9/21/2023,166,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Radiohead,XL Recordings,152,158,14,8515264
9/23/2023,122,TQM,Fuerza Regida,104,15,17,9/21/2023,99,spotify:track:368eeEO3Y2uZUQ6S5oIjcu,Fuerza Regida,Rancho Humilde/Street Mob Records,9,101,18,10030787
9/23/2023,123,Yellow,Coldplay,111,68,127,9/21/2023,76,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Parlophone UK,50,81,144,11064335
9/23/2023,127,Circles,Post Malone,112,49,154,9/21/2023,178,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Republic Records,1,192,169,8198438
9/23/2023,131,Shake It Off,Taylor Swift,102,78,26,9/21/2023,192,spotify:track:0cqRj7pUJDkTCEsJkx8snD,Taylor Swift,"Big Machine Records, LLC",117,-1,19,7818575
